date,relative_humidity_2m,apparent_temperature,rain,snowfall,snow_depth,cloud_cover_low,wind_speed_10m,wind_gusts_10m
2022-01-12 09:00:00.000000 UTC,56.0,-8.3,0.0,0.0,0.03,0.0,18.1,30.6
2020-12-26 09:00:00.000000 UTC,56.0,-10.9,0.0,0.0,0.0,0.0,26.0,45.4
2020-09-05 09:00:00.000000 UTC,56.0,21.1,0.0,0.0,0.0,0.0,6.4,18.0
2022-06-14 09:00:00.000000 UTC,56.0,20.2,0.0,0.0,0.0,0.0,13.5,25.2
2020-02-08 09:00:00.000000 UTC,56.0,-4.8,0.0,0.0,0.0,0.0,11.7,23.0
2023-09-07 09:00:00.000000 UTC,56.0,35.3,0.0,0.0,0.0,0.0,2.2,10.4
2020-07-19 09:00:00.000000 UTC,56.0,32.3,0.0,0.0,0.0,0.0,12.7,24.8
2020-04-28 09:00:00.000000 UTC,56.0,6.5,0.0,0.0,0.0,0.0,12.3,25.9
2023-03-15 09:00:00.000000 UTC,56.0,-5.8,0.0,0.0,0.02,21.0,34.9,58.0
2022-02-14 09:00:00.000000 UTC,56.0,-15.1,0.0,0.0,0.03,0.0,17.7,30.2
2021-07-23 09:00:00.000000 UTC,56.0,23.7,0.0,0.0,0.0,0.0,10.0,22.3
2021-05-12 09:00:00.000000 UTC,56.0,8.7,0.0,0.0,0.0,0.0,18.2,34.9
2023-08-20 09:00:00.000000 UTC,56.0,25.4,0.0,0.0,0.0,0.0,5.2,14.0
2022-11-18 09:00:00.000000 UTC,56.0,-2.8,0.0,0.0,0.0,0.0,20.4,35.3
2021-12-13 09:00:00.000000 UTC,56.0,-0.3,0.0,0.0,0.0,0.0,13.7,25.9
2023-09-17 09:00:00.000000 UTC,56.0,19.7,0.0,0.0,0.0,0.0,2.6,11.9
2022-01-06 09:00:00.000000 UTC,56.0,-3.5,0.0,0.0,0.02,0.0,17.3,31.3
2021-04-16 09:00:00.000000 UTC,56.0,3.9,0.0,0.0,0.0,19.0,19.0,38.9
2020-08-30 09:00:00.000000 UTC,56.0,19.1,0.0,0.0,0.0,36.0,24.2,45.0
2022-02-27 09:00:00.000000 UTC,56.0,-5.9,0.0,0.0,0.0,0.0,21.8,37.8
2022-01-18 09:00:00.000000 UTC,56.0,-4.9,0.0,0.0,0.01,83.0,16.7,30.6
2022-12-27 09:00:00.000000 UTC,56.0,-6.8,0.0,0.0,0.0,0.0,10.5,19.4
2020-07-03 10:00:00.000000 UTC,56.0,32.2,0.0,0.0,0.0,1.0,7.6,21.2
2021-09-19 10:00:00.000000 UTC,56.0,20.0,0.0,0.0,0.0,2.0,18.8,34.9
2022-06-14 10:00:00.000000 UTC,56.0,20.7,0.0,0.0,0.0,0.0,10.4,24.1
2023-05-05 10:00:00.000000 UTC,56.0,12.8,0.0,0.0,0.0,20.0,7.6,19.4
2021-04-14 10:00:00.000000 UTC,56.0,16.6,0.0,0.0,0.0,0.0,4.5,15.8
2021-07-22 10:00:00.000000 UTC,56.0,26.0,0.0,0.0,0.0,3.0,10.8,23.0
2020-12-16 10:00:00.000000 UTC,56.0,-7.5,0.0,0.0,0.01,4.0,19.1,34.9
2023-01-14 10:00:00.000000 UTC,56.0,-5.6,0.0,0.0,0.0,100.0,21.8,36.4
2023-11-11 10:00:00.000000 UTC,56.0,6.3,0.0,0.0,0.0,0.0,15.0,27.7
2021-04-08 10:00:00.000000 UTC,56.0,15.0,0.0,0.0,0.0,0.0,2.1,14.8
2020-09-15 10:00:00.000000 UTC,56.0,14.1,0.0,0.0,0.0,0.0,9.4,25.6
2023-02-07 10:00:00.000000 UTC,56.0,-3.7,0.0,0.0,0.0,0.0,5.6,16.6
2020-12-08 10:00:00.000000 UTC,56.0,-5.3,0.0,0.0,0.0,46.0,18.8,34.6
2023-03-09 10:00:00.000000 UTC,56.0,1.9,0.0,0.0,0.0,0.0,14.7,27.7
2022-04-08 10:00:00.000000 UTC,56.0,10.4,0.0,0.0,0.0,37.0,17.5,34.6
2021-12-14 10:00:00.000000 UTC,56.0,3.9,0.0,0.0,0.0,0.0,14.2,25.2
2022-07-12 10:00:00.000000 UTC,56.0,29.5,0.0,0.0,0.0,0.0,20.8,37.8
2020-08-15 10:00:00.000000 UTC,56.0,25.3,0.0,0.0,0.0,0.0,15.5,29.5
2021-01-12 10:00:00.000000 UTC,56.0,-1.3,0.0,0.0,0.0,0.0,9.2,20.5
2023-06-17 10:00:00.000000 UTC,56.0,21.7,0.1,0.0,0.0,6.0,17.9,33.5
2023-05-22 10:00:00.000000 UTC,56.0,21.9,0.0,0.0,0.0,0.0,11.5,25.6
2022-08-27 10:00:00.000000 UTC,56.0,30.2,0.0,0.0,0.0,0.0,9.6,22.3
2023-10-31 10:00:00.000000 UTC,56.0,5.8,0.0,0.0,0.0,8.0,9.7,23.0
2022-09-09 10:00:00.000000 UTC,56.0,22.8,0.0,0.0,0.0,0.0,10.5,23.0
2021-01-22 10:00:00.000000 UTC,56.0,-0.7,0.0,0.0,0.0,12.0,20.6,35.6
2023-08-19 10:00:00.000000 UTC,56.0,20.5,0.0,0.0,0.0,22.0,16.4,33.5
2023-11-25 10:00:00.000000 UTC,56.0,-1.7,0.0,0.0,0.0,0.0,2.6,12.2
2022-03-15 10:00:00.000000 UTC,56.0,9.6,0.0,0.0,0.03,0.0,3.8,16.6
2021-07-24 10:00:00.000000 UTC,56.0,27.7,0.0,0.0,0.0,0.0,4.2,16.6
2023-10-22 10:00:00.000000 UTC,56.0,8.6,0.0,0.0,0.0,41.0,23.9,40.3
2020-08-01 10:00:00.000000 UTC,56.0,32.6,0.0,0.0,0.0,1.0,2.4,16.6
2021-10-03 11:00:00.000000 UTC,56.0,23.9,0.0,0.0,0.0,0.0,10.2,22.3
2023-08-04 11:00:00.000000 UTC,56.0,25.2,0.1,0.0,0.0,90.0,20.9,38.2
2023-06-19 11:00:00.000000 UTC,56.0,26.5,0.0,0.0,0.0,2.0,8.2,22.0
2020-12-10 11:00:00.000000 UTC,56.0,2.9,0.0,0.0,0.0,6.0,19.6,36.0
2022-12-18 11:00:00.000000 UTC,56.0,-2.6,0.0,0.0,0.0,0.0,18.0,32.4
2023-04-28 11:00:00.000000 UTC,56.0,8.7,0.0,0.0,0.0,1.0,19.8,34.6
2021-11-09 11:00:00.000000 UTC,56.0,15.3,0.0,0.0,0.0,0.0,6.3,15.8
2021-10-22 11:00:00.000000 UTC,56.0,18.1,0.0,0.0,0.0,43.0,12.4,28.8
2023-10-17 11:00:00.000000 UTC,56.0,13.7,0.0,0.0,0.0,35.0,10.1,22.0
2021-07-21 11:00:00.000000 UTC,56.0,30.8,0.0,0.0,0.0,7.0,9.4,26.6
2020-06-27 11:00:00.000000 UTC,56.0,26.9,0.0,0.0,0.0,0.0,14.9,27.7
2023-09-19 11:00:00.000000 UTC,56.0,20.3,0.0,0.0,0.0,4.0,18.0,33.1
2021-04-17 11:00:00.000000 UTC,56.0,7.7,0.0,0.0,0.0,100.0,12.5,27.0
2020-11-20 11:00:00.000000 UTC,56.0,7.4,0.0,0.0,0.0,0.0,16.8,33.1
2022-03-01 11:00:00.000000 UTC,56.0,-0.8,0.0,0.0,0.0,11.0,18.8,33.1
2020-01-27 11:00:00.000000 UTC,56.0,0.6,0.0,0.0,0.0,100.0,22.3,39.6
2021-09-25 11:00:00.000000 UTC,56.0,22.4,0.0,0.0,0.0,0.0,4.5,16.6
2020-12-27 11:00:00.000000 UTC,56.0,-3.2,0.0,0.0,0.0,1.0,6.8,18.0
2020-03-24 11:00:00.000000 UTC,56.0,6.3,0.0,0.0,0.0,0.0,12.7,32.8
2023-07-05 11:00:00.000000 UTC,56.0,36.0,0.0,0.0,0.0,4.0,2.2,14.0
2021-03-27 11:00:00.000000 UTC,56.0,14.7,0.0,0.0,0.0,1.0,5.9,22.3
2023-09-05 11:00:00.000000 UTC,56.0,35.8,0.0,0.0,0.0,3.0,8.8,22.0
2020-11-04 11:00:00.000000 UTC,56.0,10.6,0.0,0.0,0.0,0.0,8.7,19.1
2023-11-16 11:00:00.000000 UTC,56.0,12.6,0.0,0.0,0.0,0.0,4.9,14.4
2021-06-15 11:00:00.000000 UTC,56.0,26.2,0.0,0.0,0.0,6.0,10.1,27.0
2020-10-09 11:00:00.000000 UTC,56.0,15.8,0.0,0.0,0.0,0.0,3.6,14.8
2023-07-26 11:00:00.000000 UTC,56.0,33.3,0.0,0.0,0.0,4.0,5.0,18.4
2022-05-05 11:00:00.000000 UTC,56.0,20.8,0.0,0.0,0.0,20.0,1.8,16.6
2021-11-13 11:00:00.000000 UTC,56.0,11.1,0.0,0.0,0.0,0.0,28.3,47.2
2023-07-24 11:00:00.000000 UTC,56.0,30.1,0.0,0.0,0.0,0.0,11.3,28.1
2020-08-05 11:00:00.000000 UTC,56.0,31.7,0.0,0.0,0.0,7.0,10.9,34.2
2022-07-02 11:00:00.000000 UTC,56.0,32.6,0.1,0.0,0.0,19.0,13.0,29.9
2020-05-08 12:00:00.000000 UTC,56.0,8.4,0.2,0.0,0.0,0.0,5.2,16.9
2021-08-14 12:00:00.000000 UTC,56.0,36.4,0.0,0.0,0.0,6.0,6.6,31.3
2022-09-30 12:00:00.000000 UTC,56.0,13.1,0.0,0.0,0.0,0.0,16.0,30.2
2022-10-29 12:00:00.000000 UTC,56.0,10.2,0.0,0.0,0.0,0.0,10.9,23.8
2022-06-24 12:00:00.000000 UTC,56.0,28.3,0.2,0.0,0.0,12.0,9.2,23.8
2022-08-10 12:00:00.000000 UTC,56.0,30.5,0.0,0.0,0.0,100.0,10.4,22.7
2021-09-13 12:00:00.000000 UTC,56.0,30.8,0.0,0.0,0.0,73.0,18.2,33.1
2021-11-13 12:00:00.000000 UTC,56.0,10.6,0.0,0.0,0.0,0.0,33.7,55.8
2021-07-21 12:00:00.000000 UTC,56.0,31.0,0.0,0.0,0.0,10.0,9.8,26.6
2020-10-15 12:00:00.000000 UTC,56.0,19.6,0.0,0.0,0.0,0.0,23.1,41.0
2022-01-19 12:00:00.000000 UTC,56.0,0.2,0.0,0.0,0.01,0.0,20.8,34.2
2021-08-25 12:00:00.000000 UTC,56.0,35.3,0.0,0.0,0.0,3.0,4.7,16.2
2020-09-03 12:00:00.000000 UTC,56.0,30.2,0.0,0.0,0.0,25.0,6.9,17.6
2022-10-06 12:00:00.000000 UTC,56.0,21.2,0.0,0.0,0.0,0.0,5.1,15.5
2021-12-04 12:00:00.000000 UTC,56.0,3.4,0.0,0.0,0.0,0.0,10.9,22.7
2020-07-04 12:00:00.000000 UTC,56.0,31.1,0.0,0.0,0.0,7.0,9.5,35.3
2023-01-29 12:00:00.000000 UTC,56.0,5.5,0.0,0.0,0.0,0.0,18.8,30.6
2021-11-17 12:00:00.000000 UTC,56.0,7.5,0.0,0.0,0.0,22.0,15.8,28.4
2022-11-02 12:00:00.000000 UTC,56.0,17.6,0.0,0.0,0.0,0.0,11.0,28.8
2021-06-28 12:00:00.000000 UTC,56.0,36.7,0.0,0.0,0.0,1.0,16.3,31.0
2020-12-09 12:00:00.000000 UTC,56.0,-1.7,0.0,0.0,0.0,22.0,21.1,37.8
2020-04-08 12:00:00.000000 UTC,56.0,13.4,0.0,0.0,0.0,0.0,16.2,32.8
2021-09-12 12:00:00.000000 UTC,56.0,27.7,0.0,0.0,0.0,0.0,21.9,38.9
2023-01-11 12:00:00.000000 UTC,56.0,-0.6,0.0,0.0,0.0,85.0,8.5,21.2
2021-12-21 12:00:00.000000 UTC,56.0,2.1,0.0,0.0,0.0,0.0,3.0,13.0
2023-09-27 12:00:00.000000 UTC,56.0,14.9,0.0,0.0,0.0,16.0,19.4,35.6
2020-04-25 12:00:00.000000 UTC,56.0,16.6,0.0,0.0,0.0,77.0,7.0,19.4
2020-01-02 12:00:00.000000 UTC,56.0,1.8,0.0,0.0,0.0,0.0,16.6,31.0
2020-07-22 12:00:00.000000 UTC,56.0,36.6,0.0,0.0,0.0,16.0,9.7,33.8
2022-02-10 12:00:00.000000 UTC,56.0,5.9,0.0,0.0,0.0,68.0,19.1,32.4
2023-11-04 12:00:00.000000 UTC,56.0,11.5,0.0,0.0,0.0,0.0,7.9,18.0
2020-06-29 12:00:00.000000 UTC,56.0,30.4,0.0,0.0,0.0,26.0,15.5,38.2
2021-11-15 12:00:00.000000 UTC,56.0,1.5,0.0,0.0,0.0,100.0,30.2,50.8
2022-11-12 12:00:00.000000 UTC,56.0,17.2,0.0,0.0,0.0,3.0,23.1,39.6
2020-09-04 12:00:00.000000 UTC,56.0,30.3,0.0,0.0,0.0,25.0,15.3,29.2
2023-12-16 12:00:00.000000 UTC,56.0,7.2,0.0,0.0,0.0,0.0,12.6,24.5
2020-05-03 12:00:00.000000 UTC,56.0,21.8,0.0,0.0,0.0,0.0,17.4,33.1
2023-01-09 13:00:00.000000 UTC,56.0,2.0,0.0,0.0,0.0,0.0,16.5,29.9
2020-11-27 13:00:00.000000 UTC,56.0,13.8,0.0,0.0,0.0,40.0,7.7,16.9
2021-12-16 13:00:00.000000 UTC,56.0,10.2,0.0,0.0,0.0,0.0,22.3,38.9
2023-10-18 13:00:00.000000 UTC,56.0,15.8,0.0,0.0,0.0,13.0,5.8,15.1
2022-05-03 13:00:00.000000 UTC,56.0,18.2,0.0,0.0,0.0,41.0,10.0,24.1
2021-06-28 13:00:00.000000 UTC,56.0,36.5,0.0,0.0,0.0,1.0,17.3,33.1
2022-06-26 13:00:00.000000 UTC,56.0,28.6,0.0,0.0,0.0,0.0,27.4,46.8
2022-01-16 13:00:00.000000 UTC,56.0,-8.2,0.0,0.0,0.02,100.0,10.5,27.0
2020-09-16 13:00:00.000000 UTC,56.0,21.4,0.0,0.0,0.0,2.0,15.8,31.7
2022-05-24 13:00:00.000000 UTC,56.0,14.9,0.0,0.0,0.0,44.0,19.2,35.3
2023-08-26 13:00:00.000000 UTC,56.0,31.8,0.0,0.0,0.0,20.0,9.9,22.7
2023-12-16 13:00:00.000000 UTC,56.0,8.0,0.0,0.0,0.0,0.0,11.2,24.5
2021-02-13 13:00:00.000000 UTC,56.0,-9.0,0.0,0.0,0.28,8.0,13.7,26.6
2022-04-21 13:00:00.000000 UTC,56.0,7.3,0.0,0.0,0.0,0.0,34.2,58.0
2021-07-04 13:00:00.000000 UTC,56.0,25.3,0.1,0.0,0.0,10.0,10.0,24.5
2020-08-07 13:00:00.000000 UTC,56.0,29.7,0.0,0.0,0.0,45.0,8.3,23.4
2021-09-03 13:00:00.000000 UTC,56.0,20.2,0.0,0.0,0.0,100.0,15.1,29.5
2022-11-03 13:00:00.000000 UTC,56.0,16.4,0.0,0.0,0.0,0.0,7.4,17.6
2021-09-15 13:00:00.000000 UTC,56.0,31.4,0.0,0.0,0.0,13.0,20.5,36.0
2022-06-15 13:00:00.000000 UTC,56.0,23.3,0.0,0.0,0.0,3.0,25.0,45.0
2020-10-10 13:00:00.000000 UTC,56.0,22.1,0.0,0.0,0.0,0.0,22.4,39.6
2023-12-06 13:00:00.000000 UTC,56.0,-0.2,0.0,0.0,0.0,89.0,16.7,29.5
2023-11-15 13:00:00.000000 UTC,56.0,6.5,0.0,0.0,0.0,0.0,13.3,25.6
2023-09-08 13:00:00.000000 UTC,56.0,35.4,0.3,0.0,0.0,7.0,10.1,29.9
2023-09-27 13:00:00.000000 UTC,56.0,14.3,0.0,0.0,0.0,12.0,19.0,35.6
2020-08-10 13:00:00.000000 UTC,56.0,35.4,0.0,0.0,0.0,1.0,13.7,28.4
2023-04-28 14:00:00.000000 UTC,56.0,7.3,0.0,0.0,0.0,0.0,23.1,40.0
2022-06-04 14:00:00.000000 UTC,56.0,26.4,0.0,0.0,0.0,0.0,13.5,26.6
2023-09-27 14:00:00.000000 UTC,56.0,14.4,0.0,0.0,0.0,3.0,18.7,34.2
2022-05-24 14:00:00.000000 UTC,56.0,14.0,0.0,0.0,0.0,13.0,19.5,35.3
2022-07-20 14:00:00.000000 UTC,56.0,35.7,0.0,0.0,0.0,0.0,18.6,33.5
2020-10-02 14:00:00.000000 UTC,56.0,15.9,0.0,0.0,0.0,3.0,13.4,26.6
2021-08-06 14:00:00.000000 UTC,56.0,29.8,0.0,0.0,0.0,0.0,15.5,31.0
2021-12-16 14:00:00.000000 UTC,56.0,10.4,0.0,0.0,0.0,0.0,21.9,37.4
2021-11-22 14:00:00.000000 UTC,56.0,5.5,0.0,0.0,0.0,81.0,15.3,28.8
2021-11-21 14:00:00.000000 UTC,56.0,8.5,0.0,0.0,0.0,4.0,13.4,24.8
2021-11-11 14:00:00.000000 UTC,56.0,11.1,0.0,0.0,0.0,0.0,18.6,32.4
2023-05-04 14:00:00.000000 UTC,56.0,11.5,0.0,0.0,0.0,27.0,11.3,25.2
2022-08-06 14:00:00.000000 UTC,56.0,32.1,0.1,0.0,0.0,1.0,22.3,47.9
2020-10-10 14:00:00.000000 UTC,56.0,21.5,0.0,0.0,0.0,0.0,24.8,42.1
2023-11-07 14:00:00.000000 UTC,56.0,17.8,0.0,0.0,0.0,7.0,15.5,27.7
2023-02-16 14:00:00.000000 UTC,56.0,15.3,0.0,0.0,0.0,0.0,9.0,19.1
2023-05-23 14:00:00.000000 UTC,56.0,15.6,0.0,0.0,0.0,0.0,20.9,40.0
2021-12-26 14:00:00.000000 UTC,56.0,2.9,0.0,0.0,0.0,7.0,21.2,37.1
2020-03-18 14:00:00.000000 UTC,56.0,5.4,0.0,0.0,0.0,0.0,17.1,33.8
2022-12-29 14:00:00.000000 UTC,56.0,4.2,0.0,0.0,0.0,0.0,14.7,28.4
2023-12-04 14:00:00.000000 UTC,56.0,6.1,0.0,0.0,0.0,3.0,18.2,34.2
2021-06-06 14:00:00.000000 UTC,56.0,33.1,0.0,0.0,0.0,0.0,15.5,28.4
2023-07-10 14:00:00.000000 UTC,56.0,29.6,0.0,0.0,0.0,0.0,12.5,27.4
2021-12-21 14:00:00.000000 UTC,56.0,2.9,0.0,0.0,0.0,0.0,1.8,9.0
2021-04-28 14:00:00.000000 UTC,56.0,25.2,0.0,0.0,0.0,0.0,13.4,25.2
2020-07-25 14:00:00.000000 UTC,56.0,33.1,0.0,0.0,0.0,2.0,8.2,21.2
2023-01-01 15:00:00.000000 UTC,56.0,8.2,0.0,0.0,0.0,0.0,12.6,27.7
2023-11-17 15:00:00.000000 UTC,56.0,16.6,0.0,0.0,0.0,1.0,15.2,31.3
2021-12-16 15:00:00.000000 UTC,56.0,10.1,0.0,0.0,0.0,0.0,21.9,35.6
2020-03-18 15:00:00.000000 UTC,56.0,4.5,0.0,0.0,0.0,0.0,18.0,34.6
2021-11-14 15:00:00.000000 UTC,56.0,3.7,0.0,0.0,0.0,0.0,17.9,29.9
2022-11-16 15:00:00.000000 UTC,56.0,4.9,0.0,0.0,0.0,65.0,24.9,42.5
2023-05-23 15:00:00.000000 UTC,56.0,14.8,0.0,0.0,0.0,1.0,20.0,38.5
2022-10-15 15:00:00.000000 UTC,56.0,14.0,0.0,0.0,0.0,0.0,25.3,41.8
2022-05-24 15:00:00.000000 UTC,56.0,13.6,0.0,0.0,0.0,3.0,18.2,34.9
2023-07-03 15:00:00.000000 UTC,56.0,34.3,0.0,0.0,0.0,10.0,12.5,28.8
2022-01-13 15:00:00.000000 UTC,56.0,3.1,0.0,0.0,0.03,0.0,6.3,16.6
2023-06-11 15:00:00.000000 UTC,56.0,23.7,0.0,0.0,0.0,0.0,18.1,32.8
2021-08-01 15:00:00.000000 UTC,56.0,23.0,0.0,0.0,0.0,6.0,21.7,40.0
2021-07-14 15:00:00.000000 UTC,56.0,33.4,0.0,0.0,0.0,7.0,14.9,35.3
2021-08-27 15:00:00.000000 UTC,56.0,36.2,0.0,0.0,0.0,23.0,4.0,20.2
2022-02-09 15:00:00.000000 UTC,56.0,-0.3,0.0,0.0,0.01,0.0,17.3,32.8
2020-03-26 15:00:00.000000 UTC,56.0,8.1,0.0,0.0,0.0,0.0,19.3,36.4
2022-03-05 15:00:00.000000 UTC,56.0,0.2,0.1,0.0,0.0,0.0,18.0,31.3
2021-02-06 15:00:00.000000 UTC,56.0,-1.7,0.0,0.0,0.21,0.0,19.5,38.9
2022-12-08 15:00:00.000000 UTC,56.0,6.0,0.0,0.0,0.0,16.0,18.3,30.2
2021-07-09 16:00:00.000000 UTC,56.0,32.6,0.0,0.0,0.0,12.0,9.8,27.7
2020-09-15 16:00:00.000000 UTC,56.0,16.5,0.0,0.0,0.0,0.0,10.7,21.2
2023-11-30 16:00:00.000000 UTC,56.0,4.0,0.0,0.0,0.0,0.0,11.8,28.4
2023-06-20 16:00:00.000000 UTC,56.0,20.2,0.0,0.0,0.0,1.0,18.7,37.8
2022-03-12 16:00:00.000000 UTC,56.0,-10.2,0.0,0.07,0.05,0.0,35.9,61.6
2021-09-12 16:00:00.000000 UTC,56.0,28.1,0.0,0.0,0.0,40.0,21.3,40.3
2023-09-02 16:00:00.000000 UTC,56.0,21.6,0.0,0.0,0.0,0.0,24.2,41.8
2023-10-23 16:00:00.000000 UTC,56.0,12.9,0.0,0.0,0.0,7.0,11.0,22.0
2020-03-16 16:00:00.000000 UTC,56.0,-0.4,0.0,0.0,0.0,64.0,20.9,40.7
2022-05-25 16:00:00.000000 UTC,56.0,13.3,0.0,0.0,0.0,0.0,19.1,34.2
2022-10-07 16:00:00.000000 UTC,56.0,21.0,0.0,0.0,0.0,8.0,13.7,25.9
2020-12-27 16:00:00.000000 UTC,56.0,-2.3,0.0,0.0,0.0,0.0,8.4,19.8
2023-06-28 16:00:00.000000 UTC,56.0,27.1,0.5,0.0,0.0,27.0,11.0,24.1
2022-01-19 16:00:00.000000 UTC,56.0,1.6,0.0,0.0,0.01,0.0,20.5,34.6
2022-09-02 16:00:00.000000 UTC,56.0,23.3,0.0,0.0,0.0,1.0,14.5,28.4
2023-11-23 16:00:00.000000 UTC,56.0,6.8,0.0,0.0,0.0,0.0,7.9,24.1
2021-07-19 16:00:00.000000 UTC,56.0,29.3,0.0,0.0,0.0,7.0,10.6,27.0
2023-03-03 16:00:00.000000 UTC,56.0,-0.4,0.0,0.0,0.01,0.0,17.3,28.8
2022-02-11 16:00:00.000000 UTC,56.0,3.3,0.0,0.0,0.0,0.0,27.2,43.6
2023-05-23 16:00:00.000000 UTC,56.0,13.2,0.0,0.0,0.0,2.0,19.5,36.7
2021-02-06 16:00:00.000000 UTC,56.0,-2.0,0.0,0.0,0.21,0.0,17.9,33.5
2022-05-11 16:00:00.000000 UTC,56.0,19.8,0.0,0.0,0.0,5.0,13.4,30.6
2021-07-27 16:00:00.000000 UTC,56.0,27.9,0.0,0.0,0.0,0.0,24.2,41.0
2020-10-07 16:00:00.000000 UTC,56.0,17.6,0.2,0.0,0.0,0.0,28.5,51.8
2022-10-22 16:00:00.000000 UTC,56.0,13.7,0.0,0.0,0.0,0.0,9.2,19.1
2022-02-06 16:00:00.000000 UTC,56.0,-6.9,0.0,0.0,0.01,70.0,15.0,30.2
2023-06-30 16:00:00.000000 UTC,56.0,26.3,0.0,0.0,0.0,0.0,19.5,37.1
2020-01-24 16:00:00.000000 UTC,56.0,3.7,0.0,0.0,0.02,0.0,10.7,23.0
2023-05-03 16:00:00.000000 UTC,56.0,8.9,0.1,0.0,0.0,73.0,9.5,20.2
2023-05-24 16:00:00.000000 UTC,56.0,16.4,0.0,0.0,0.0,0.0,13.2,37.1
2023-01-11 16:00:00.000000 UTC,56.0,-0.7,0.0,0.0,0.0,43.0,7.0,16.2
2023-08-08 16:00:00.000000 UTC,56.0,23.4,0.0,0.0,0.0,6.0,28.1,50.8
2020-03-22 16:00:00.000000 UTC,56.0,-0.1,0.0,0.0,0.0,52.0,16.8,31.0
2021-02-17 17:00:00.000000 UTC,56.0,-8.0,0.0,0.0,0.18,0.0,8.6,13.7
2021-01-27 17:00:00.000000 UTC,56.0,-2.5,0.0,0.0,0.02,89.0,15.8,25.6
2023-06-20 17:00:00.000000 UTC,56.0,19.9,0.0,0.0,0.0,1.0,16.5,34.2
2021-09-07 17:00:00.000000 UTC,56.0,24.4,0.0,0.0,0.0,3.0,10.3,20.9
2023-11-19 17:00:00.000000 UTC,56.0,4.7,0.0,0.0,0.0,5.0,10.7,19.8
2020-09-11 17:00:00.000000 UTC,56.0,21.1,0.0,0.0,0.0,50.0,16.6,29.9
2021-10-24 17:00:00.000000 UTC,56.0,12.7,0.0,0.0,0.0,1.0,7.7,22.0
2020-07-28 17:00:00.000000 UTC,56.0,33.0,0.0,0.0,0.0,0.0,17.6,30.2
2021-11-14 17:00:00.000000 UTC,56.0,3.1,0.0,0.0,0.0,0.0,16.1,31.0
2023-08-04 17:00:00.000000 UTC,56.0,26.9,0.0,0.0,0.0,42.0,15.4,28.8
2020-04-17 17:00:00.000000 UTC,56.0,4.0,0.2,0.0,0.0,88.0,10.6,32.8
2020-06-06 17:00:00.000000 UTC,56.0,27.6,0.0,0.0,0.0,3.0,16.7,29.2
2022-01-31 17:00:00.000000 UTC,56.0,-8.0,0.0,0.0,0.15,0.0,5.7,7.2
2023-07-23 17:00:00.000000 UTC,56.0,26.3,0.0,0.0,0.0,0.0,19.3,32.8
2023-10-11 17:00:00.000000 UTC,56.0,16.1,0.0,0.0,0.0,0.0,5.6,14.4
2023-08-23 17:00:00.000000 UTC,56.0,21.5,0.0,0.0,0.0,1.0,18.1,30.2
2021-09-19 17:00:00.000000 UTC,56.0,22.3,0.0,0.0,0.0,2.0,7.9,19.1
2021-12-07 17:00:00.000000 UTC,56.0,-0.6,0.0,0.0,0.0,0.0,6.6,18.7
2021-08-24 17:00:00.000000 UTC,56.0,33.4,0.0,0.0,0.0,0.0,8.2,21.6
2023-03-11 17:00:00.000000 UTC,56.0,1.1,0.0,0.0,0.0,1.0,19.2,35.6
2021-03-21 17:00:00.000000 UTC,56.0,6.3,0.0,0.0,0.0,0.0,11.6,25.2
2021-04-27 17:00:00.000000 UTC,56.0,10.2,0.0,0.0,0.0,0.0,10.2,24.8
2023-02-17 17:00:00.000000 UTC,56.0,-1.2,0.1,0.0,0.0,0.0,25.8,45.4
2021-09-25 17:00:00.000000 UTC,56.0,22.5,0.0,0.0,0.0,0.0,2.9,8.6
2022-07-11 17:00:00.000000 UTC,56.0,20.8,0.0,0.0,0.0,0.0,34.2,59.4
2021-04-08 17:00:00.000000 UTC,56.0,12.5,0.0,0.0,0.0,2.0,16.7,33.8
2022-06-29 17:00:00.000000 UTC,56.0,21.9,0.0,0.0,0.0,0.0,27.3,49.3
2020-07-05 17:00:00.000000 UTC,56.0,29.3,0.0,0.0,0.0,0.0,17.7,39.2
2020-01-26 17:00:00.000000 UTC,56.0,1.3,0.0,0.0,0.0,45.0,15.1,29.9
2020-01-09 18:00:00.000000 UTC,56.0,-4.9,0.0,0.0,0.0,0.0,7.6,13.0
2022-10-02 18:00:00.000000 UTC,56.0,6.9,0.0,0.0,0.0,0.0,23.7,43.6
2021-09-30 18:00:00.000000 UTC,56.0,14.1,0.0,0.0,0.0,0.0,8.9,18.4
2020-01-26 18:00:00.000000 UTC,56.0,0.4,0.0,0.0,0.0,78.0,15.9,25.9
2022-01-29 18:00:00.000000 UTC,56.0,-16.5,0.0,0.0,0.15,0.0,27.0,47.5
2022-07-11 18:00:00.000000 UTC,56.0,20.7,0.0,0.0,0.0,0.0,30.1,57.2
2022-06-30 18:00:00.000000 UTC,56.0,24.3,0.0,0.0,0.0,0.0,19.8,39.6
2023-04-12 18:00:00.000000 UTC,56.0,21.5,0.0,0.0,0.0,0.0,9.7,15.5
2023-07-13 18:00:00.000000 UTC,56.0,31.1,0.0,0.0,0.0,0.0,19.2,32.4
2021-05-19 18:00:00.000000 UTC,56.0,26.4,0.0,0.0,0.0,0.0,6.0,18.7
2023-08-03 18:00:00.000000 UTC,56.0,21.1,0.0,0.0,0.0,1.0,24.8,46.4
